,start,end,text,words,speaker
124,470.276,470.876,"Yeah, exactly.","[{'word': 'Yeah,', 'start': 470.276, 'end': 470.436, 'score': 0.52, 'speaker': 'SPEAKER_01'}, {'word': 'exactly.', 'start': 470.496, 'end': 470.876, 'score': 0.753, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
125,471.437,471.917,You couldn't write.,"[{'word': 'You', 'start': 471.437, 'end': 471.537, 'score': 0.889, 'speaker': 'SPEAKER_01'}, {'word': ""couldn't"", 'start': 471.557, 'end': 471.717, 'score': 0.172, 'speaker': 'SPEAKER_01'}, {'word': 'write.', 'start': 471.737, 'end': 471.917, 'score': 0.87, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
126,472.638,477.703,"Call us by all means to complain, but you'll get a recorded message saying, we are not interested in your call.","[{'word': 'Call', 'start': 472.638, 'end': 472.838, 'score': 0.971, 'speaker': 'SPEAKER_01'}, {'word': 'us', 'start': 472.878, 'end': 472.958, 'score': 0.786, 'speaker': 'SPEAKER_01'}, {'word': 'by', 'start': 472.998, 'end': 473.138, 'score': 0.738, 'speaker': 'SPEAKER_01'}, {'word': 'all', 'start': 473.158, 'end': 473.278, 'score': 0.745, 'speaker': 'SPEAKER_01'}, {'word': 'means', 'start': 473.298, 'end': 473.479, 'score': 0.835, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 473.519, 'end': 473.599, 'score': 0.994, 'speaker': 'SPEAKER_01'}, {'word': 'complain,', 'start': 473.639, 'end': 474.099, 'score': 0.869, 'speaker': 'SPEAKER_01'}, {'word': 'but', 'start': 474.219, 'end': 474.299, 'score': 0.998, 'speaker': 'SPEAKER_01'}, {'word': ""you'll"", 'start': 474.319, 'end': 474.5, 'score': 0.832, 'speaker': 'SPEAKER_01'}, {'word': 'get', 'start': 474.52, 'end': 474.6, 'score': 0.984, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 474.64, 'end': 474.68, 'score': 0.519, 'speaker': 'SPEAKER_01'}, {'word': 'recorded', 'start': 474.72, 'end': 475.1, 'score': 0.716, 'speaker': 'SPEAKER_01'}, {'word': 'message', 'start': 475.14, 'end': 475.42, 'score': 0.966, 'speaker': 'SPEAKER_01'}, {'word': 'saying,', 'start': 475.46, 'end': 475.741, 'score': 0.886, 'speaker': 'SPEAKER_01'}, {'word': 'we', 'start': 476.041, 'end': 476.121, 'score': 0.959, 'speaker': 'SPEAKER_01'}, {'word': 'are', 'start': 476.161, 'end': 476.261, 'score': 0.81, 'speaker': 'SPEAKER_01'}, {'word': 'not', 'start': 476.361, 'end': 476.521, 'score': 0.96, 'speaker': 'SPEAKER_01'}, {'word': 'interested', 'start': 476.602, 'end': 477.042, 'score': 0.814, 'speaker': 'SPEAKER_01'}, {'word': 'in', 'start': 477.082, 'end': 477.142, 'score': 0.75, 'speaker': 'SPEAKER_01'}, {'word': 'your', 'start': 477.162, 'end': 477.362, 'score': 0.644, 'speaker': 'SPEAKER_01'}, {'word': 'call.', 'start': 477.422, 'end': 477.703, 'score': 0.878, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
127,477.883,479.004,Or simply dial 0800-BUGGER-OFF.,"[{'word': 'Or', 'start': 477.883, 'end': 478.003, 'score': 0.859, 'speaker': 'SPEAKER_01'}, {'word': 'simply', 'start': 478.023, 'end': 478.263, 'score': 0.955, 'speaker': 'SPEAKER_01'}, {'word': 'dial', 'start': 478.303, 'end': 478.563, 'score': 0.768, 'speaker': 'SPEAKER_01'}, {'word': '0800-BUGGER-OFF.', 'start': 478.583, 'end': 479.004, 'score': 0.2, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
128,480.367,481.388, We're not here anymore.,"[{'word': ""We're"", 'start': 480.367, 'end': 480.507, 'score': 0.133, 'speaker': 'SPEAKER_01'}, {'word': 'not', 'start': 480.567, 'end': 480.767, 'score': 0.833, 'speaker': 'SPEAKER_01'}, {'word': 'here', 'start': 480.827, 'end': 481.007, 'score': 0.796, 'speaker': 'SPEAKER_01'}, {'word': 'anymore.', 'start': 481.087, 'end': 481.388, 'score': 0.386, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
129,481.408,482.368,We're not even there.,"[{'word': ""We're"", 'start': 481.408, 'end': 481.508, 'score': 0.005, 'speaker': 'SPEAKER_01'}, {'word': 'not', 'start': 481.568, 'end': 481.808, 'score': 0.865}, {'word': 'even', 'start': 481.848, 'end': 482.148, 'score': 0.539}, {'word': 'there.', 'start': 482.208, 'end': 482.368, 'score': 0.514}]",SPEAKER_01
130,483.809,484.929,We can say whatever we want.,"[{'word': 'We', 'start': 483.809, 'end': 483.889, 'score': 0.914, 'speaker': 'SPEAKER_01'}, {'word': 'can', 'start': 483.929, 'end': 484.069, 'score': 0.879, 'speaker': 'SPEAKER_01'}, {'word': 'say', 'start': 484.109, 'end': 484.249, 'score': 0.605, 'speaker': 'SPEAKER_01'}, {'word': 'whatever', 'start': 484.269, 'end': 484.569, 'score': 0.826, 'speaker': 'SPEAKER_01'}, {'word': 'we', 'start': 484.609, 'end': 484.729, 'score': 0.868, 'speaker': 'SPEAKER_01'}, {'word': 'want.', 'start': 484.749, 'end': 484.929, 'score': 0.906, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
131,485.409,486.61,How do you open the bonnet on this?,"[{'word': 'How', 'start': 485.409, 'end': 485.47, 'score': 0.454, 'speaker': 'SPEAKER_01'}, {'word': 'do', 'start': 485.49, 'end': 485.53, 'score': 0.509, 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': 485.57, 'end': 485.65, 'score': 0.832, 'speaker': 'SPEAKER_01'}, {'word': 'open', 'start': 485.71, 'end': 485.85, 'score': 0.885, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 485.87, 'end': 485.95, 'score': 0.35, 'speaker': 'SPEAKER_01'}, {'word': 'bonnet', 'start': 485.99, 'end': 486.23, 'score': 0.821, 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': 486.29, 'end': 486.37, 'score': 0.965, 'speaker': 'SPEAKER_01'}, {'word': 'this?', 'start': 486.41, 'end': 486.61, 'score': 0.897, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
132,487.13,488.131,Around this side.,"[{'word': 'Around', 'start': 487.13, 'end': 487.671, 'score': 0.7, 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': 487.751, 'end': 487.931, 'score': 0.881, 'speaker': 'SPEAKER_01'}, {'word': 'side.', 'start': 487.971, 'end': 488.131, 'score': 0.532, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
133,488.151,490.352,Get the wear on that handle.,"[{'word': 'Get', 'start': 488.151, 'end': 488.251, 'score': 0.777, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 488.271, 'end': 488.351, 'score': 0.793, 'speaker': 'SPEAKER_01'}, {'word': 'wear', 'start': 488.391, 'end': 488.651, 'score': 0.843, 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': 488.711, 'end': 488.771, 'score': 0.885, 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': 488.811, 'end': 488.931, 'score': 0.86, 'speaker': 'SPEAKER_01'}, {'word': 'handle.', 'start': 488.991, 'end': 490.352, 'score': 0.785, 'speaker': 'SPEAKER_03'}]",SPEAKER_01
134,490.412,493.473,It's worn the badge off with the picture of a bonnet opening.,"[{'word': ""It's"", 'start': 490.412, 'end': 490.512, 'score': 0.736, 'speaker': 'SPEAKER_03'}, {'word': 'worn', 'start': 490.592, 'end': 490.872, 'score': 0.705, 'speaker': 'SPEAKER_03'}, {'word': 'the', 'start': 490.892, 'end': 490.972, 'score': 0.814, 'speaker': 'SPEAKER_03'}, {'word': 'badge', 'start': 491.012, 'end': 491.272, 'score': 0.888, 'speaker': 'SPEAKER_03'}, {'word': 'off', 'start': 491.312, 'end': 491.412, 'score': 0.956, 'speaker': 'SPEAKER_03'}, {'word': 'with', 'start': 491.432, 'end': 491.532, 'score': 0.878, 'speaker': 'SPEAKER_03'}, {'word': 'the', 'start': 491.553, 'end': 491.613, 'score': 0.608, 'speaker': 'SPEAKER_03'}, {'word': 'picture', 'start': 491.653, 'end': 491.833, 'score': 0.372, 'speaker': 'SPEAKER_03'}, {'word': 'of', 'start': 491.853, 'end': 491.913, 'score': 0.734, 'speaker': 'SPEAKER_03'}, {'word': 'a', 'start': 491.953, 'end': 491.973, 'score': 0.885, 'speaker': 'SPEAKER_03'}, {'word': 'bonnet', 'start': 492.013, 'end': 492.233, 'score': 0.628, 'speaker': 'SPEAKER_03'}, {'word': 'opening.', 'start': 492.313, 'end': 493.473, 'score': 0.473, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
135,493.513,494.194,Pull it from the middle.,"[{'word': 'Pull', 'start': 493.513, 'end': 493.634, 'score': 0.47, 'speaker': 'SPEAKER_01'}, {'word': 'it', 'start': 493.654, 'end': 493.714, 'score': 0.696, 'speaker': 'SPEAKER_01'}, {'word': 'from', 'start': 493.734, 'end': 493.834, 'score': 0.899, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 493.854, 'end': 493.914, 'score': 0.992, 'speaker': 'SPEAKER_01'}, {'word': 'middle.', 'start': 493.954, 'end': 494.194, 'score': 0.426, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
136,494.934,496.895,"Shit, it is the original Triumph engine.","[{'word': 'Shit,', 'start': 494.934, 'end': 495.154, 'score': 0.759, 'speaker': 'SPEAKER_01'}, {'word': 'it', 'start': 495.214, 'end': 495.294, 'score': 0.744, 'speaker': 'SPEAKER_01'}, {'word': 'is', 'start': 495.354, 'end': 495.454, 'score': 0.589, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 495.494, 'end': 495.574, 'score': 0.862, 'speaker': 'SPEAKER_01'}, {'word': 'original', 'start': 495.635, 'end': 496.055, 'score': 0.87, 'speaker': 'SPEAKER_01'}, {'word': 'Triumph', 'start': 496.135, 'end': 496.495, 'score': 0.822, 'speaker': 'SPEAKER_01'}, {'word': 'engine.', 'start': 496.575, 'end': 496.895, 'score': 0.472, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
137,496.915,497.796,That's a rarity.,"[{'word': ""That's"", 'start': 496.915, 'end': 497.095, 'score': 0.244, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 497.155, 'end': 497.195, 'score': 0.092, 'speaker': 'SPEAKER_01'}, {'word': 'rarity.', 'start': 497.255, 'end': 497.796, 'score': 0.907, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
138,497.816,501.718,"All right, ladies and gentlemen, come and have a look, because it's the last time you're going to see that.","[{'word': 'All', 'start': 497.816, 'end': 498.316, 'score': 0.538, 'speaker': 'SPEAKER_01'}, {'word': 'right,', 'start': 498.336, 'end': 498.436, 'score': 0.05, 'speaker': 'SPEAKER_01'}, {'word': 'ladies', 'start': 498.676, 'end': 498.836, 'score': 0.258, 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': 498.876, 'end': 498.936, 'score': 0.139, 'speaker': 'SPEAKER_01'}, {'word': 'gentlemen,', 'start': 498.956, 'end': 499.236, 'score': 0.79, 'speaker': 'SPEAKER_01'}, {'word': 'come', 'start': 499.276, 'end': 499.356, 'score': 0.983, 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': 499.376, 'end': 499.436, 'score': 0.324, 'speaker': 'SPEAKER_01'}, {'word': 'have', 'start': 499.456, 'end': 499.596, 'score': 0.281, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 499.616, 'end': 499.636, 'score': 0.028, 'speaker': 'SPEAKER_01'}, {'word': 'look,', 'start': 499.656, 'end': 499.817, 'score': 0.929, 'speaker': 'SPEAKER_01'}, {'word': 'because', 'start': 499.997, 'end': 500.137, 'score': 0.135, 'speaker': 'SPEAKER_01'}, {'word': ""it's"", 'start': 500.177, 'end': 500.297, 'score': 0.776, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 500.337, 'end': 500.417, 'score': 0.832, 'speaker': 'SPEAKER_01'}, {'word': 'last', 'start': 500.477, 'end': 500.717, 'score': 0.918, 'speaker': 'SPEAKER_01'}, {'word': 'time', 'start': 500.797, 'end': 500.957, 'score': 0.875, 'speaker': 'SPEAKER_01'}, {'word': ""you're"", 'start': 500.977, 'end': 501.097, 'score': 0.553, 'speaker': 'SPEAKER_01'}, {'word': 'going', 'start': 501.117, 'end': 501.217, 'score': 0.302, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 501.237, 'end': 501.297, 'score': 0.765, 'speaker': 'SPEAKER_01'}, {'word': 'see', 'start': 501.357, 'end': 501.517, 'score': 0.904, 'speaker': 'SPEAKER_01'}, {'word': 'that.', 'start': 501.537, 'end': 501.718, 'score': 0.548, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
139,501.978,504.179,"Original, but still shit.","[{'word': 'Original,', 'start': 501.978, 'end': 502.578, 'score': 0.815, 'speaker': 'SPEAKER_01'}, {'word': 'but', 'start': 502.778, 'end': 502.938, 'score': 0.984, 'speaker': 'SPEAKER_01'}, {'word': 'still', 'start': 503.118, 'end': 503.518, 'score': 0.805, 'speaker': 'SPEAKER_01'}, {'word': 'shit.', 'start': 503.819, 'end': 504.179, 'score': 0.915, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
140,504.199,505.319,"Oh, what?","[{'word': 'Oh,', 'start': 504.199, 'end': 504.239, 'score': 0.002, 'speaker': 'SPEAKER_01'}, {'word': 'what?', 'start': 505.179, 'end': 505.319, 'score': 0.53, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
141,506.26,506.54,Text.,"[{'word': 'Text.', 'start': 506.26, 'end': 506.54, 'score': 0.677, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
142,508.727,509.533," Oh, it's Mr. Wilman.","[{'word': 'Oh,', 'start': 508.727, 'end': 508.827, 'score': 0.893, 'speaker': 'SPEAKER_01'}, {'word': ""it's"", 'start': 508.847, 'end': 509.11, 'score': 0.548, 'speaker': 'SPEAKER_01'}, {'word': 'Mr.', 'start': 509.15, 'end': 509.21, 'score': 0.362, 'speaker': 'SPEAKER_01'}, {'word': 'Wilman.', 'start': 509.23, 'end': 509.533, 'score': 0.852, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
143,510.138,510.238,Oh.,"[{'word': 'Oh.', 'start': 510.138, 'end': 510.238, 'score': 0.668, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
144,510.581,510.883,"Oh, Lord.","[{'word': 'Oh,', 'start': 510.581, 'end': 510.682, 'score': 0.621, 'speaker': 'SPEAKER_01'}, {'word': 'Lord.', 'start': 510.702, 'end': 510.883, 'score': 0.91, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
145,516.986,520.809," Now that you've charged your electric cars, you will report to South MIMS Services.","[{'word': 'Now', 'start': 516.986, 'end': 517.106, 'score': 0.94, 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': 517.126, 'end': 517.226, 'score': 0.976, 'speaker': 'SPEAKER_01'}, {'word': ""you've"", 'start': 517.246, 'end': 517.466, 'score': 0.775, 'speaker': 'SPEAKER_01'}, {'word': 'charged', 'start': 517.506, 'end': 517.807, 'score': 0.884, 'speaker': 'SPEAKER_01'}, {'word': 'your', 'start': 517.847, 'end': 517.967, 'score': 0.959, 'speaker': 'SPEAKER_01'}, {'word': 'electric', 'start': 518.007, 'end': 518.347, 'score': 0.887, 'speaker': 'SPEAKER_01'}, {'word': 'cars,', 'start': 518.387, 'end': 518.587, 'score': 0.854, 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': 518.607, 'end': 518.707, 'score': 0.83, 'speaker': 'SPEAKER_01'}, {'word': 'will', 'start': 518.727, 'end': 518.867, 'score': 0.93, 'speaker': 'SPEAKER_01'}, {'word': 'report', 'start': 518.907, 'end': 519.288, 'score': 0.866, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 519.328, 'end': 519.408, 'score': 0.496, 'speaker': 'SPEAKER_01'}, {'word': 'South', 'start': 519.488, 'end': 519.788, 'score': 0.886, 'speaker': 'SPEAKER_01'}, {'word': 'MIMS', 'start': 519.868, 'end': 520.188, 'score': 0.852, 'speaker': 'SPEAKER_01'}, {'word': 'Services.', 'start': 520.228, 'end': 520.809, 'score': 0.906, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
146,527.353,532.156,"It doesn't matter anyway, because we've already worked out a challenge on our own.","[{'word': 'It', 'start': 527.353, 'end': 527.413, 'score': 0.667, 'speaker': 'SPEAKER_01'}, {'word': ""doesn't"", 'start': 527.433, 'end': 527.633, 'score': 0.748, 'speaker': 'SPEAKER_01'}, {'word': 'matter', 'start': 527.673, 'end': 527.853, 'score': 0.884, 'speaker': 'SPEAKER_01'}, {'word': 'anyway,', 'start': 527.893, 'end': 528.153, 'score': 0.547, 'speaker': 'SPEAKER_01'}, {'word': 'because', 'start': 528.173, 'end': 528.414, 'score': 0.908, 'speaker': 'SPEAKER_01'}, {'word': ""we've"", 'start': 528.894, 'end': 529.094, 'score': 0.881, 'speaker': 'SPEAKER_01'}, {'word': 'already', 'start': 529.134, 'end': 529.614, 'score': 0.869, 'speaker': 'SPEAKER_01'}, {'word': 'worked', 'start': 530.315, 'end': 530.575, 'score': 0.666, 'speaker': 'SPEAKER_01'}, {'word': 'out', 'start': 530.655, 'end': 530.755, 'score': 0.633, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 530.875, 'end': 530.915, 'score': 0.409, 'speaker': 'SPEAKER_01'}, {'word': 'challenge', 'start': 530.955, 'end': 531.376, 'score': 0.881, 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': 531.596, 'end': 531.676, 'score': 0.833, 'speaker': 'SPEAKER_01'}, {'word': 'our', 'start': 531.756, 'end': 531.876, 'score': 0.947, 'speaker': 'SPEAKER_01'}, {'word': 'own.', 'start': 531.996, 'end': 532.156, 'score': 0.776, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
147,532.877,542.023,"We are currently on the far eastern side of Zimbabwe, and we're going to travel 1,200 miles to the far western side.","[{'word': 'We', 'start': 532.877, 'end': 532.957, 'score': 0.992, 'speaker': 'SPEAKER_01'}, {'word': 'are', 'start': 532.997, 'end': 533.077, 'score': 0.835, 'speaker': 'SPEAKER_01'}, {'word': 'currently', 'start': 533.117, 'end': 533.457, 'score': 0.683, 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': 533.477, 'end': 533.557, 'score': 0.758, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 533.577, 'end': 533.657, 'score': 0.829, 'speaker': 'SPEAKER_01'}, {'word': 'far', 'start': 533.717, 'end': 534.037, 'score': 0.888, 'speaker': 'SPEAKER_01'}, {'word': 'eastern', 'start': 534.618, 'end': 535.018, 'score': 0.812, 'speaker': 'SPEAKER_01'}, {'word': 'side', 'start': 535.098, 'end': 535.458, 'score': 0.877, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 535.758, 'end': 535.838, 'score': 0.892, 'speaker': 'SPEAKER_01'}, {'word': 'Zimbabwe,', 'start': 535.858, 'end': 536.519, 'score': 0.856, 'speaker': 'SPEAKER_01'}, {'word': 'and', 'start': 536.979, 'end': 537.079, 'score': 0.926, 'speaker': 'SPEAKER_01'}, {'word': ""we're"", 'start': 537.099, 'end': 537.299, 'score': 0.691, 'speaker': 'SPEAKER_01'}, {'word': 'going', 'start': 537.319, 'end': 537.44, 'score': 0.893, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 537.46, 'end': 537.52, 'score': 0.736, 'speaker': 'SPEAKER_01'}, {'word': 'travel', 'start': 537.58, 'end': 537.96, 'score': 0.801, 'speaker': 'SPEAKER_01'}, {'word': '1,200'}, {'word': 'miles', 'start': 539.481, 'end': 539.841, 'score': 0.771, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 540.381, 'end': 540.502, 'score': 0.825, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 540.522, 'end': 540.602, 'score': 0.829, 'speaker': 'SPEAKER_01'}, {'word': 'far', 'start': 540.662, 'end': 540.882, 'score': 0.875, 'speaker': 'SPEAKER_01'}, {'word': 'western', 'start': 541.102, 'end': 541.622, 'score': 0.799, 'speaker': 'SPEAKER_01'}, {'word': 'side.', 'start': 541.682, 'end': 542.023, 'score': 0.744, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
148,543.263,543.844,And that's it.,"[{'word': 'And', 'start': 543.263, 'end': 543.363, 'score': 0.387, 'speaker': 'SPEAKER_01'}, {'word': ""that's"", 'start': 543.403, 'end': 543.684, 'score': 0.848, 'speaker': 'SPEAKER_01'}, {'word': 'it.', 'start': 543.784, 'end': 543.844, 'score': 0.992, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
149,545.229,545.689, That's it!,"[{'word': ""That's"", 'start': 545.229, 'end': 545.509, 'score': 0.842, 'speaker': 'SPEAKER_01'}, {'word': 'it!', 'start': 545.629, 'end': 545.689, 'score': 0.986, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
150,546.07,547.631,Just one thing still concerns me.,"[{'word': 'Just', 'start': 546.07, 'end': 546.23, 'score': 0.851, 'speaker': 'SPEAKER_01'}, {'word': 'one', 'start': 546.37, 'end': 546.49, 'score': 0.98, 'speaker': 'SPEAKER_01'}, {'word': 'thing', 'start': 546.55, 'end': 546.71, 'score': 0.924, 'speaker': 'SPEAKER_01'}, {'word': 'still', 'start': 546.75, 'end': 546.97, 'score': 0.866, 'speaker': 'SPEAKER_01'}, {'word': 'concerns', 'start': 547.01, 'end': 547.411, 'score': 0.869, 'speaker': 'SPEAKER_01'}, {'word': 'me.', 'start': 547.471, 'end': 547.631, 'score': 0.838, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
151,547.911,549.232,Mountains?,"[{'word': 'Mountains?', 'start': 547.911, 'end': 549.232, 'score': 0.605, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
152,549.592,549.992,All that?,"[{'word': 'All', 'start': 549.592, 'end': 549.732, 'score': 0.983, 'speaker': 'SPEAKER_01'}, {'word': 'that?', 'start': 549.772, 'end': 549.992, 'score': 0.866, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
153,550.292,560.699,"Well, I'm not worried, because this, let's not forget, this spawned the 037 Lancia, which was the last two-wheel-drive car to win the World Rally Championship, beating the Alicantro.","[{'word': 'Well,', 'start': 550.292, 'end': 550.433, 'score': 0.876, 'speaker': 'SPEAKER_01'}, {'word': ""I'm"", 'start': 550.493, 'end': 550.573, 'score': 0.321, 'speaker': 'SPEAKER_01'}, {'word': 'not', 'start': 550.593, 'end': 550.693, 'score': 0.917, 'speaker': 'SPEAKER_01'}, {'word': 'worried,', 'start': 550.733, 'end': 550.953, 'score': 0.782, 'speaker': 'SPEAKER_01'}, {'word': 'because', 'start': 550.973, 'end': 551.273, 'score': 0.816, 'speaker': 'SPEAKER_01'}, {'word': 'this,', 'start': 551.333, 'end': 551.553, 'score': 0.832, 'speaker': 'SPEAKER_01'}, {'word': ""let's"", 'start': 551.633, 'end': 551.873, 'score': 0.761, 'speaker': 'SPEAKER_01'}, {'word': 'not', 'start': 552.174, 'end': 552.334, 'score': 0.81, 'speaker': 'SPEAKER_01'}, {'word': 'forget,', 'start': 552.374, 'end': 552.774, 'score': 0.762, 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': 553.434, 'end': 553.635, 'score': 0.862, 'speaker': 'SPEAKER_01'}, {'word': 'spawned', 'start': 553.795, 'end': 554.455, 'score': 0.702, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 554.915, 'end': 555.636, 'score': 0.762, 'speaker': 'SPEAKER_01'}, {'word': '037'}, {'word': 'Lancia,', 'start': 555.676, 'end': 556.156, 'score': 0.526, 'speaker': 'SPEAKER_01'}, {'word': 'which', 'start': 556.757, 'end': 556.897, 'score': 0.901, 'speaker': 'SPEAKER_01'}, {'word': 'was', 'start': 556.937, 'end': 557.057, 'score': 0.782, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 557.097, 'end': 557.197, 'score': 0.862, 'speaker': 'SPEAKER_01'}, {'word': 'last', 'start': 557.257, 'end': 557.537, 'score': 0.772, 'speaker': 'SPEAKER_01'}, {'word': 'two-wheel-drive', 'start': 557.577, 'end': 558.158, 'score': 0.705, 'speaker': 'SPEAKER_01'}, {'word': 'car', 'start': 558.198, 'end': 558.438, 'score': 0.845, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 558.478, 'end': 558.538, 'score': 0.924, 'speaker': 'SPEAKER_01'}, {'word': 'win', 'start': 558.558, 'end': 558.678, 'score': 0.605, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 558.698, 'end': 558.758, 'score': 0.961, 'speaker': 'SPEAKER_01'}, {'word': 'World', 'start': 558.778, 'end': 558.938, 'score': 0.853, 'speaker': 'SPEAKER_01'}, {'word': 'Rally', 'start': 558.978, 'end': 559.158, 'score': 0.715, 'speaker': 'SPEAKER_01'}, {'word': 'Championship,', 'start': 559.198, 'end': 559.678, 'score': 0.6, 'speaker': 'SPEAKER_01'}, {'word': 'beating', 'start': 559.699, 'end': 559.959, 'score': 0.646, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 559.979, 'end': 560.039, 'score': 0.71, 'speaker': 'SPEAKER_01'}, {'word': 'Alicantro.', 'start': 560.059, 'end': 560.699, 'score': 0.651, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
154,560.719,562.58,"There wasn't a lot of that in it, was there?","[{'word': 'There', 'start': 560.719, 'end': 560.839, 'score': 0.889, 'speaker': 'SPEAKER_01'}, {'word': ""wasn't"", 'start': 560.859, 'end': 561.039, 'score': 0.679, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 561.059, 'end': 561.079, 'score': 0.073, 'speaker': 'SPEAKER_01'}, {'word': 'lot', 'start': 561.139, 'end': 561.32, 'score': 0.814, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 561.36, 'end': 561.42, 'score': 0.746, 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': 561.5, 'end': 561.74, 'score': 0.828, 'speaker': 'SPEAKER_01'}, {'word': 'in', 'start': 561.84, 'end': 561.92, 'score': 0.98, 'speaker': 'SPEAKER_01'}, {'word': 'it,', 'start': 562.0, 'end': 562.08, 'score': 0.898, 'speaker': 'SPEAKER_01'}, {'word': 'was', 'start': 562.16, 'end': 562.36, 'score': 0.842, 'speaker': 'SPEAKER_01'}, {'word': 'there?', 'start': 562.4, 'end': 562.58, 'score': 0.879, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
